2026-02-12 12:22:14 - pat-core - INFO - Logging initialized for pat-core (level=INFO)
2026-02-12 12:22:14 - __main__ - INFO - PAT Core API initialized with Llama 3.2 3B
2026-02-12 12:22:14 - __main__ - INFO - Starting PAT Core API
2026-02-12 12:22:14 - uvicorn.error - INFO - Started server process [32965]
2026-02-12 12:22:14 - uvicorn.error - INFO - Waiting for application startup.
2026-02-12 12:22:14 - uvicorn.error - INFO - Application startup complete.
2026-02-12 12:22:14 - uvicorn.error - INFO - Uvicorn running on http://0.0.0.0:8010 (Press CTRL+C to quit)
2026-02-12 12:22:22 - uvicorn.access - INFO - 127.0.0.1:58873 - "GET /pat/health HTTP/1.1" 200
2026-02-12 12:23:12 - uvicorn.access - INFO - 127.0.0.1:58881 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 12:23:42 - src.utils.applescript.base_manager - ERROR - AppleScript execution timed out
2026-02-12 12:23:42 - src.services.task_service - ERROR - Sync error: AppleScript execution timed out
2026-02-12 12:23:42 - uvicorn.access - INFO - 127.0.0.1:58893 - "POST /pat/tasks/sync?limit=5 HTTP/1.1" 200
2026-02-12 12:23:42 - uvicorn.access - INFO - 127.0.0.1:58947 - "GET /pat/tasks?limit=5 HTTP/1.1" 200
2026-02-12 12:23:42 - uvicorn.access - INFO - 127.0.0.1:58950 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 12:32:42 - uvicorn.access - INFO - 127.0.0.1:59271 - "GET /pat/health HTTP/1.1" 200
2026-02-12 12:32:52 - uvicorn.access - INFO - 127.0.0.1:59276 - "GET /pat/calendar/events?limit=50 HTTP/1.1" 200
2026-02-12 12:32:56 - uvicorn.access - INFO - 127.0.0.1:59276 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 12:32:56 - uvicorn.access - INFO - 127.0.0.1:59276 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 12:33:11 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/tasks?limit=50&status=pending HTTP/1.1" 200
2026-02-12 12:33:11 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 12:33:13 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/tasks?limit=50&status=completed HTTP/1.1" 200
2026-02-12 12:33:13 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 12:33:13 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/tasks?limit=50&status=cancelled HTTP/1.1" 200
2026-02-12 12:33:13 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 12:33:15 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 12:33:15 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 12:33:25 - uvicorn.access - INFO - 127.0.0.1:59282 - "GET /pat/health HTTP/1.1" 200
2026-02-12 12:33:28 - uvicorn.access - INFO - 127.0.0.1:59280 - "POST /pat/emails/sync HTTP/1.1" 200
2026-02-12 12:33:28 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 12:33:29 - uvicorn.access - INFO - 127.0.0.1:59280 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 12:33:57 - uvicorn.access - INFO - 127.0.0.1:59333 - "GET /pat/health HTTP/1.1" 200
2026-02-12 12:34:59 - uvicorn.access - INFO - 127.0.0.1:59567 - "GET /pat/calendar/events?limit=50 HTTP/1.1" 200
2026-02-12 12:35:02 - uvicorn.access - INFO - 127.0.0.1:59567 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 12:35:02 - uvicorn.access - INFO - 127.0.0.1:59567 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 12:35:09 - uvicorn.access - INFO - 127.0.0.1:59602 - "GET /pat/tasks?limit=50&status=cancelled HTTP/1.1" 200
2026-02-12 12:35:09 - uvicorn.access - INFO - 127.0.0.1:59602 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 12:35:11 - uvicorn.access - INFO - 127.0.0.1:59602 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 12:35:11 - uvicorn.access - INFO - 127.0.0.1:59602 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 12:35:14 - uvicorn.access - INFO - 127.0.0.1:59602 - "GET /pat/calendar/events?limit=50 HTTP/1.1" 200
2026-02-12 12:38:00 - uvicorn.access - INFO - 127.0.0.1:59709 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 12:38:00 - uvicorn.access - INFO - 127.0.0.1:59709 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 12:38:01 - uvicorn.access - INFO - 127.0.0.1:59709 - "GET /pat/health HTTP/1.1" 200
2026-02-12 12:38:04 - uvicorn.access - INFO - 127.0.0.1:59709 - "GET /pat/tasks?limit=50&status=cancelled HTTP/1.1" 200
2026-02-12 12:38:04 - uvicorn.access - INFO - 127.0.0.1:59709 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 12:38:16 - uvicorn.access - INFO - 127.0.0.1:59712 - "POST /pat/tasks HTTP/1.1" 422
2026-02-12 12:38:20 - uvicorn.access - INFO - 127.0.0.1:59712 - "POST /pat/tasks/suggest-priorities HTTP/1.1" 200
2026-02-12 12:38:52 - src.utils.applescript.base_manager - ERROR - AppleScript execution timed out
2026-02-12 12:38:52 - src.services.task_service - ERROR - Sync error: AppleScript execution timed out
2026-02-12 12:38:52 - uvicorn.access - INFO - 127.0.0.1:59712 - "POST /pat/tasks/sync HTTP/1.1" 200
2026-02-12 12:38:52 - uvicorn.access - INFO - 127.0.0.1:59716 - "GET /pat/health HTTP/1.1" 200
2026-02-12 12:38:52 - uvicorn.access - INFO - 127.0.0.1:59714 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 12:38:52 - uvicorn.access - INFO - 127.0.0.1:59715 - "GET /pat/calendar/events?limit=50 HTTP/1.1" 200
2026-02-12 12:38:52 - uvicorn.access - INFO - 127.0.0.1:59712 - "GET /pat/tasks?limit=50&status=pending HTTP/1.1" 200
2026-02-12 12:38:52 - uvicorn.access - INFO - 127.0.0.1:59714 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 12:38:52 - uvicorn.access - INFO - 127.0.0.1:59712 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 12:49:21 - uvicorn.access - INFO - 127.0.0.1:59816 - "GET /pat/tasks?limit=50&status=cancelled HTTP/1.1" 200
2026-02-12 12:49:21 - uvicorn.access - INFO - 127.0.0.1:59816 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:18:37 - uvicorn.access - INFO - 127.0.0.1:60775 - "GET /pat/health HTTP/1.1" 200
2026-02-12 13:18:44 - uvicorn.access - INFO - 127.0.0.1:60778 - "GET /pat/calendar/events?limit=50 HTTP/1.1" 200
2026-02-12 13:18:57 - uvicorn.access - INFO - 127.0.0.1:60825 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 13:18:57 - uvicorn.access - INFO - 127.0.0.1:60825 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 13:19:15 - uvicorn.access - INFO - 127.0.0.1:60827 - "GET /pat/tasks?limit=50&status=pending HTTP/1.1" 200
2026-02-12 13:19:15 - uvicorn.access - INFO - 127.0.0.1:60827 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:19:16 - uvicorn.access - INFO - 127.0.0.1:60827 - "GET /pat/tasks?limit=50&status=completed HTTP/1.1" 200
2026-02-12 13:19:16 - uvicorn.access - INFO - 127.0.0.1:60827 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:19:17 - uvicorn.access - INFO - 127.0.0.1:60827 - "GET /pat/tasks?limit=50&status=pending HTTP/1.1" 200
2026-02-12 13:19:17 - uvicorn.access - INFO - 127.0.0.1:60827 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:19:36 - uvicorn.access - INFO - 127.0.0.1:60833 - "POST /pat/tasks HTTP/1.1" 422
2026-02-12 13:19:53 - uvicorn.access - INFO - 127.0.0.1:60834 - "GET /pat/health HTTP/1.1" 200
2026-02-12 13:22:31 - uvicorn.access - INFO - 127.0.0.1:61108 - "GET /pat/health HTTP/1.1" 200
2026-02-12 13:22:35 - uvicorn.access - INFO - 127.0.0.1:61108 - "GET /pat/calendar/events?limit=50 HTTP/1.1" 200
2026-02-12 13:22:37 - uvicorn.access - INFO - 127.0.0.1:61108 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 13:22:37 - uvicorn.access - INFO - 127.0.0.1:61108 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 13:22:49 - uvicorn.access - INFO - 127.0.0.1:61111 - "GET /pat/tasks?limit=50&status=pending HTTP/1.1" 200
2026-02-12 13:22:49 - uvicorn.access - INFO - 127.0.0.1:61111 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:22:50 - uvicorn.access - INFO - 127.0.0.1:61111 - "GET /pat/tasks?limit=50&status=cancelled HTTP/1.1" 200
2026-02-12 13:22:50 - uvicorn.access - INFO - 127.0.0.1:61111 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:22:50 - uvicorn.access - INFO - 127.0.0.1:61111 - "GET /pat/tasks?limit=50&status=completed HTTP/1.1" 200
2026-02-12 13:22:50 - uvicorn.access - INFO - 127.0.0.1:61111 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:22:51 - uvicorn.access - INFO - 127.0.0.1:61111 - "GET /pat/tasks?limit=50&status=pending HTTP/1.1" 200
2026-02-12 13:22:51 - uvicorn.access - INFO - 127.0.0.1:61111 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:23:01 - uvicorn.access - INFO - 127.0.0.1:61113 - "POST /pat/tasks HTTP/1.1" 422
2026-02-12 13:23:34 - src.utils.applescript.base_manager - ERROR - AppleScript execution timed out
2026-02-12 13:23:34 - src.services.task_service - ERROR - Sync error: AppleScript execution timed out
2026-02-12 13:23:34 - uvicorn.access - INFO - 127.0.0.1:61113 - "POST /pat/tasks/sync HTTP/1.1" 200
2026-02-12 13:23:34 - uvicorn.access - INFO - 127.0.0.1:61117 - "GET /pat/health HTTP/1.1" 200
2026-02-12 13:23:34 - uvicorn.access - INFO - 127.0.0.1:61113 - "GET /pat/tasks?limit=50&status=pending HTTP/1.1" 200
2026-02-12 13:23:34 - uvicorn.access - INFO - 127.0.0.1:61115 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 13:23:34 - uvicorn.access - INFO - 127.0.0.1:61114 - "POST /pat/tasks/suggest-priorities HTTP/1.1" 200
2026-02-12 13:23:34 - uvicorn.access - INFO - 127.0.0.1:61113 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:23:34 - uvicorn.access - INFO - 127.0.0.1:61116 - "GET /pat/calendar/events?limit=50 HTTP/1.1" 200
2026-02-12 13:23:34 - uvicorn.access - INFO - 127.0.0.1:61115 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 13:30:34 - uvicorn.access - INFO - 127.0.0.1:61231 - "GET /pat/health HTTP/1.1" 200
2026-02-12 13:31:07 - uvicorn.access - INFO - 127.0.0.1:61254 - "GET /pat/calendar/events?limit=50 HTTP/1.1" 200
2026-02-12 13:31:10 - uvicorn.access - INFO - 127.0.0.1:61254 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 13:31:10 - uvicorn.access - INFO - 127.0.0.1:61254 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 13:31:15 - uvicorn.access - INFO - 127.0.0.1:61254 - "POST /pat/emails/sync HTTP/1.1" 200
2026-02-12 13:31:15 - uvicorn.access - INFO - 127.0.0.1:61257 - "GET /pat/tasks?limit=50&status=pending HTTP/1.1" 200
2026-02-12 13:31:15 - uvicorn.access - INFO - 127.0.0.1:61254 - "GET /pat/emails?limit=50 HTTP/1.1" 200
2026-02-12 13:31:15 - uvicorn.access - INFO - 127.0.0.1:61257 - "GET /pat/tasks/analytics HTTP/1.1" 200
2026-02-12 13:31:15 - uvicorn.access - INFO - 127.0.0.1:61254 - "GET /pat/emails/analytics HTTP/1.1" 200
2026-02-12 13:31:45 - src.utils.applescript.base_manager - ERROR - AppleScript execution timed out
2026-02-12 13:31:45 - src.services.task_service - ERROR - Sync error: AppleScript execution timed out
2026-02-12 13:31:45 - uvicorn.access - INFO - 127.0.0.1:61254 - "POST /pat/tasks/sync HTTP/1.1" 200
2026-02-12 13:31:46 - uvicorn.access - INFO - 127.0.0.1:61257 - "GET /pat/tasks?limit=50&status=completed HTTP/1.1" 200
2026-02-12 13:31:46 - uvicorn.access - INFO - 127.0.0.1:61258 - "GET /pat/tasks?limit=50&status=cancelled HTTP/1.1" 200
